ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight(kg),Length(cm),Width(cm),Height(cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
273716649,simple,2604588910686,"Hộp 100 Găng Tay Cao Su TPE Victoria Bay, Bao Tay Siêu Dai Dùng 1 Lần Làm Bếp Nấu Ăn Vệ Sinh Không Mùi Chống Nhăn",1,0,visible,,"găng tay nấu ăn - găng tay làm bếp siêu dai Victoria Bay chất liệu TPE không mùi chống nhăn hộp 100 cái size MGăng tay nilon siêu dai Victoria Bay, các chị dùng đi chợ, nấu ăn đều rất tiện.Găng tay ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,12000,19000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/70/46/ee/298a6c2435b9c468edf14eab319c3754.jpg,,,,,,,,,0
273582916,simple,7395332547019,Vỉ 5 Viên Pin CR2032 Maxell Lithium 3V Made in JAPAN - Hàng chính hãng,1,0,visible,,"MAXELL là hãng cung ứng pin Smart key cho các hãng Ô tô , Mô tô khi chìa khóa thông minh hết năng lượng . Thay vì ra hãng thay thế với chi phí vô cùng đắt đỏ Khách hàng có thể tự mua về thay thế với t...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,74000,80000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/7d/cf/e9/e600adca16b8ffec34ed38448427f820.png,,,,,,,,,0
273978786,simple,1258438776492,Đèn năng lượng mặt trời chóng loá Vạn Năng Solar 50W,1,0,visible,,"Vạn Năng Solar cám ơn quý khách hàng trong nước đã tin tưởng và ủng hộ trong nhiều năm qua Hiện nay có nhiều nhà bán hàng giá rẻ, hàng kém chất lượng trên thị trường, vậy làm sao phân biệt ? sau đâ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,549000,599000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/1a/de/99/cd3dbe0ea1dd20c7ec9457e12a2f64e8.jpg,,,,,,,,,0
253198957,simple,4805632614472,"{Combo 1mx5m} Decal phim màu cách nhiệt chống nắng UV dán kính otô, kính cửa",1,0,visible,,Film dán kính chống nắng cao cấp   - Khổ : 100cm ( +-2cm)   - Combo đặt:   sl 1 = khổ 1mx5md;   sl 2 = khổ 1mx10md;   sl 3 = khổ 1mx15md   - Quy cách : 5m / 10m ( Chọn mua quy cách tr...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,239000,239000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/80/42/c2/1c2c47a3794f80e8423ef22deeb7f391.jpg,,,,,,,,,0
272454935,simple,6461796262847,Bọc trùm máy giặt cửa ngang vải bạt cao cấp chống nước che mát máy ngăn bụi bẩn,1,0,visible,,BỌC MÁY GIẶT VẢI BẠT SIÊU BỀN CHỐNG THẤM NƯỚC- Kích cỡ ngang x sâu x cao (60 x 60-70 x 85cm) chiều sâu có thể chỉnh được vừa cho tất cả các máy giặt lồng ngang từ 6kg đến 12kg- Đằng sau bọc máy giặt...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,195000,195000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/44/d8/c3/41a2287200601b4f68a7dbee22c01b37.png,,,,,,,,,0
239683582,simple,1525514773102,"Ấm Pha Trà Giữ Nhiệt Inox 316 Dung Tích 800ml - 1000ml Hàng Cao Cấp, Phích Giữ Nhiệt Nước Nóng, Lạnh Có Lọc Tiện Dụng - HÀNG CHÍNH HÃNG MINIIN",1,0,visible,,"Ấm Pha Trà Giữ Nhiệt Inox 316 Dung Tích 800ml - 1000ml Hàng Cao Cấp, Phích Giữ Nhiệt Nước Nóng, Lạnh Có Lọc Tiện Dụng - HÀNG CHÍNH HÃNG MINIINẤm Pha Trà Giữ Nhiệt Có Bộ Lọc Trà, Bình Giữ Nhiệt ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,99000,99000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/3e/88/03/aadc04fc14a3811712f7ae25c7bc1433.png,,,,,,,,,0
248800123,simple,2003020654572,Thùng Rác Cố Định Túi Rác Sọt Rác Nhựa Nguyên Sinh Hạn Chế Mùi Hôi Tiện Lợi Tiết Kiệm Không Gian Cho Văn Phòng Nhà Bếp - 1104,1,0,visible,,"Thùng Rác Nhựa Nguyên Sinh 11L    Thiết kế ốm và cao, phù với mọi ngóc ngách của ngôi nhà, Màu sắc đơn giản nhưng rất tinh tế.    Thiết kế giúp cố định túi rác, chống trượt   Đặc điểm: ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,73000,131400,,,,https://salt.tikicdn.com/cache/750x750/ts/product/0e/1c/f8/4914ffb5de3a34c6ee99bead50825c8f.jpg,,,,,,,,,0
270508021,simple,9272335123398,Hộp 6 Đũa 6 Muỗng Inox 304 Cao Cấp Phong Cách Sang Trọng - Hàng Chính Hãng,1,0,visible,,"Hộp 6 Đũa 6 Muỗng Inox 304 Cao Cấp Phong Cách Sang Trọng - Hàng Chính HãngBộ sản phẩm thìa ăn và đũa WMF được thiết kế theo phong cách ăn uống của người Nhật. Thiết kế kiểu dáng đơn giản, thanh thoát...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,109000,199000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/6f/d0/5e/b188cf867294a5a8f9c3dbd9cf15ee3e.png,,,,,,,,,0
257770304,simple,4127330491359,Ly nhựa 2 lớp LocknLock HAP507VOLH Rainbow - kèm ống hút 750ml - Màu cầu vồng,1,0,visible,,...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,130000,239000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/fe/2b/43/82720891ddab10a1ee38183b7fa1b8e7.jpg,,,,,,,,,0
204083683,simple,7788359265369,"Đĩa Giấy Nến Thấm Dầu Lót Nồi Chiên Không Dầu, Chịu Nhiệt, Không Dính, Hút Dầu Mỡ",1,0,visible,,"Đóng gói:  1 set giấy nến.️ Tính năng Giấy nến có tính năng thấm hút dầu mỡ, giúp đồ ăn ngon hơn và tốt cho sức khỏe. Giúp đồ ăn không tiếp xúc với đáy nồi chiên, đồ ăn khó bị cháy hơn và giữ được n...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,10000,10000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/96/f4/62/a9417320bd261d5494abbf522efe794b.jpg,,,,,,,,,0
248684989,simple,1339181064462,Ổ Cắm Điện Đa Năng Kèm Cổng USB Có Công Tắc Chống Giật Chống Cháy Chất Lượng Cao Deli - Hàng Chính Hãng - ET407 408,1,0,visible,,Ổ Cắm Điện Đa Năng Kèm Cổng USB Có Công Tắc Chống Giật Chống Cháy Chất Lượng Cao - Hàng Chính Hãng - ET407 408 Thông tin sản phẩm:Mã sản phẩm: ET407 ET408Độ dài dây: 2mPhân loại:  - ET407: 2 ổ đi...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,255000,459000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/64/f0/e8/76ef266dbb58def623f7fa7bb4ccfdf5.png,,,,,,,,,0
274285819,simple,6174876131217,"Đĩa Giấy Bạc Lót Nồi Chiên Không Dầu, Khay Bạc Nướng Thực Phẩm (Nhiều Cỡ)",1,0,visible,,"Đĩa Giấy Bạc Lót Nồi Chiên Không Dầu, Khay Bạc Nướng Thực Phẩm Đóng gói:  1 set đĩa giấy bạc️ Tính năng Giúp đồ ăn không tiếp xúc với đáy nồi chiên, đồ ăn khó bị cháy hơn và giữ được nước và hương v...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,28500,30000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/79/8e/88/1fdaba931b0d788f6401d7911dbe2b3b.jpg,,,,,,,,,0
274054635,simple,1254353428485,Dao nhà bếp đa năng Elmich Diamond EL8408 - Hàng Chính Hãng,1,0,visible,,"Dao nhà bếp đa năng Elmich Diamond EL8408Thông tin sản phẩm1. Dao được làm từ chất lượng thép Diamond cao cấp, loại thép thường được dùng cho dao của đầu bếp với lưỡi dao sắc bén và bền theo thời gi...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,199000,529000,,,,https://salt.tikicdn.com/cache/750x750/media/catalog/producttmp/9c/77/61/0c55e355aa8146f2e4f220376c794d81.png,,,,,,,,,0
276962715,simple,4567595621816,"Tạp dề hoa cúc, tạp dề chống thấm",1,0,visible,,TẠP DỀ CHỐNG THẤM CÓ TÚI ĐỂ ĐIỆN THOẠI VÀ CHỖ LAU TAY TIỆN DỤNG   Mã tạp dề này đẹp quá các mẹ ơiiii. Có cả chỗ để điện thoại này rồi lại còn thiết kế cả chỗ lau tay 2 bên hông dạng khăn b...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,25000,25000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/61/f0/67/5bd26265496872b0a6df6b3f166d8090.jpg,,,,,,,,,0
273353544,simple,7899966622333,Găng tay thực phẩm phân hủy sinh học Sunhouse KS-PG290M,1,0,visible,,"Nguyên liệu cao cấp, an toàn với sức khỏeGăng tay thực phẩm phân hủy sinh học Sunhouse KS-PG290M được làm bằng nhựa trong cao cấp, thâm thiện với môi trường. Đặc biệt, chất liệu này không chứa bấ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,16698,16698,,,,https://salt.tikicdn.com/cache/750x750/ts/product/be/1d/5a/3a56f30f230e2d628638d90e7fee6d2b.png,,,,,,,,,0
160346921,simple,9593584510802,"Màn chụp, mùng chụp đỉnh vuông chân viền cao cấp Một Cửa, có thể gấp gọn, dễ dịch chuyển, mang đi hay cất giữ - Hàng chính hãng (Giao màu viền ngẫu nhiên)",1,0,visible,,"Video sản phẩm : LƯU Ý - LƯU Ý: =>>> Sau khi bung màn, quý khách THÁO VÒNG TRÒN THÉP KÈM THEO và GẮN LÊN TRÊN ĐỈNH MÀN ĐỂ MÀN VUÔNG .                          ===>>&g...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,349000,349000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/13/8b/ec/cbcf78b653e0c5be3ba183a3fbdccb77.png,,,,,,,,,0
154604666,simple,4094275585128,Hũ Đựng Gia Vị Lọ Đựng Gia Vị Kèm Thìa Tiện Lợi Hộp Kèm Thìa Tiện Lợi - Hàng Loại 1 - Chính Hãng MINIIN,1,0,visible,,"Hũ Đựng Gia Vị Lọ Đựng Gia Vị Kèm Thìa Tiện Lợi Hộp Kèm Thìa Tiện Lợi - Hàng Loại 1 - Chính Hãng MINIINLọ thủy tinh, Lọ đựng gia vị, dầu ăn, nước chấm bằng thủy tinh trong suốt kèm muỗng tiện lợiTr...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,15000,15000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/d8/20/94/4c3ea03c923769f9d128aecd3011f9f8.jpg,,,,,,,,,0
247879601,simple,3464263513790,"Nhíp gắp đầu thẳng 130mm bằng thép trắng khử từ, chống a xít và chống ăn mòn",1,0,visible,,"Chất liệu: Thép trắng không gỉ, độ đàn hồi cao, chống axit, chống mài mòn và kháng từ tính.Kích thước: 130mm.Trọng lượng nhẹ giúp thao tác gắp mượt mà chính xác.Phù hợp để sử dụng với các môi trườ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,14999,14999,,,,https://salt.tikicdn.com/cache/750x750/ts/product/8f/5d/c7/d3b9cc708345effb6a89340655d7c6e1.jpg,,,,,,,,,0
137136439,simple,2578394998695," Keo silicon Apollo A500 chống thấm tốt, bền bỉ (keo trong - keo trắng đục) 300ml",1,0,visible,,"Apollo Silicone Sealant A500 - OximeLà chất trám trét, kết dính gốc Silicone (Silicone Sealant) một thành phần lưu hóa trung tính. Lưu hóa khi tiếp xúc với không khí và tạo thành một dạng chất dẻo nh...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,63000,63000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/08/cc/96/c66bc262503bd3305b2a9b37cb1bf0fc.jpg,,,,,,,,,0
196518628,simple,4782723543952,"Combo 20 Móc Treo Ảnh Gắn Tường, Đinh 3 Chân Treo Tranh, Đồ Trang Trí Decor - Chính Hãng",1,0,visible,,"Thông tin chi tiết sản phẩm: Combo 20 Móc Treo Ảnh Gắn Tường, Đinh 3 Chân Treo Tranh, Đồ Trang Trí Decor - Chính HãngThương hiệu: LILAHOMEKích thước đóng gói: 10x10x2cmMàu sắc: TrắngĐặc điểm nô...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,19000,19000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/7d/2e/d8/a931d5d9f019efb6c905eaf720161fbc.png,,,,,,,,,0
161225364,simple,1971351562782,"Miếng dán đỡ kệ gỗ, chia ngăn tủ, không cần đóng đinh",1,0,visible,,"Miếng dán đỡ kệ gỗ, chia ngăn tủ, không cần đóng đinhLoại Đơn 7cmx7cm Sức chịu lực 5kg Kích thước 7cm * 7cmChất liệu Keo siêu dính, nhựa PVC Phù hợp để chia ngăn tủ hồ sơ, tủ quần áo, làm móc treo ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,11400,12000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/f4/3c/35/c87f19b5b96e4bd24264f529b99d29f7.jpg,,,,,,,,,0
228947062,simple,6433132810309,Bàn Gỗ Đa Năng Chân Xếp 40x60cm - Bàn trà chữ nhật sofa/cafe ngồi bệt gấp gọn gỗ tự nhiên đa năng,1,0,visible,,Bàn gỗ gấp gọn cao cấp gỗ tự nhiên 40x60cm️ THÔNG TIN SẢN PHẨM ️ Kích thước: Mặt bàn rộng 60cm dài 40cm cao 26cm.️Thiết kế: Bàn chữ nhật️Màu sắc: Màu gỗ️ Chất liệu: Mặt bàn sản xuất từ gỗ thông tự n...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,165000,165000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/b7/56/98/078328daa5d6b3194e49afddee6d4bf9.jpg,,,,,,,,,0
183497365,simple,5503144501555,Pin tiểu Maxell AA – Hộp 40 + 8 = 48 Viên,1,0,visible,,"- Pin tiểu AA (2A) Maxell Super Power ACE Red (do Indonesia sản xuất theo tiêu chuẩn chất lượng cao, khả năng lưu trữ năng lượng lên đến 500mAh. Đây là dòng Pin thông dụng nhất trên thị trư...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,113000,113000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/16/d6/3a/aa92d489001136dd569bfea1bb3f0753.jpg,,,,,,,,,0
134863262,simple,1424434126089,Đầu Chuyển 3 Chấu Thành 2 Chấu Để Sử Dụng Các Loại Ổ Cắm Thông Dụng Ở Việt Nam - Chính Hãng ,1,0,visible,,"Bộ chuyển đổi ổ cắm 3 chấu thành 2 chấu. An toàn sử dụng. Tuổi thọ cao. Dễ dàng duy trì. Đơn giản; tiện lợi. Chất liệu nhựa cao cấp, an toàn cho người sử dụng. Công suất hỗ trợ lên tới 10A.Tiện dụng đ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,29000,50000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/10/06/55/f16aa941a4654730ea4b1c91fed0b802.png,,,,,,,,,0
110025167,simple,7837820071640,Đèn bắt muỗi Điện Quang ĐQ EML06L HÀNG CHÍNH HÃNG,1,0,visible,,Thiết kế an toàn cho trẻ em (khung nhựa bảo vệ bên ngoài chống tiếp xúc với phần lưới điện bên trong) Ánh sáng chuyên dụng thu hút côn trùng không ảnh hướng đển sức khỏe người dùngĐèn Bắt Muỗi Điện Q...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,345000,345000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/ad/59/51/c0c6e0db62575c7586e0d4a4ed2b4f97.jpg,,,,,,,,,0
107016477,simple,4218741864860,Nhiệt kế đo thực phẩm Deli - 8899,1,0,visible,,"TÍNH NĂNG SẢN PHẨM- Vỏ bọc chống bụi | Đầu dò chất lượng | Điều chỉnh chế độ 丨 Đo lường từng giây- Nhiệt độ được đo mỗi giây, giá trị được hiển thị theo thời gian thực và chức năng """"HOLD"""" sẽ khóa ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,484200,484200,,,,https://salt.tikicdn.com/cache/750x750/ts/product/db/36/ac/f1aa8341cc5199ada2a29f8e68d96428.jpg,,,,,,,,,0
125555126,simple,7125904120237,"Bàn Học, Bàn Làm Việc Gấp Gọn Hiện Đại Thương Hiệu IGA - GP154",1,0,visible,,...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,150000,150000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/0d/f7/4f/4981d16cf8db6274514e0c6ac23e9752.jpg,,,,,,,,,0
164424408,simple,8770489178753,Ổ cắm điện lõi sứ chống cháy SOPOKA 6000W siêu chịu tải,1,0,visible,,-Công suất: 6000W-Điện áp: 220V-Cường độ dòng điện: 30A-Tiết diện dây: 2*2.5mm-Công suất chịu tải lên đến 6000W.-Mặt ổ cắm sử dụng nhựa pha sứ chịu nhiệt cao.-Các lỗ cắm đều sử dụng lõi sứ nguyê...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,43000,43000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/1e/5b/d7/5591893f1d4b045c3d9e6e034420c62f.png,,,,,,,,,0
277448946,simple,8605465631933,Chiếu Ngủ Văn Phòng Cao Cấp Cá Nhân Chiếu Cách Nhiệt Thảm Ngủ Trưa Tấm Lót Đa Năng Du Lịch Dã Ngoại - PaKaSa ( Viền màu ngẫu nhiên),1,0,visible,,"– Chiếu bạc dùng để lót nằm nghỉ trưa tại văn phòng hoặc dùng làm tấm lót ngồi khi đi cắm trại,…– Chiếu gấp gọn nhẹ, dễ lau chùi– Bề mặt sáng bóng– Màu sắc: màu bạc– Có 2loại:  + Chiếu bạc đơn (0m6x1m...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,69690,138000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/6b/24/d0/c10cfed8d4c89d6f97d32befa08fdc7c.png,,,,,,,,,0
54150626,simple,9520859122964,"Combo 9 cuộn Túi đựng rác văn phòng, Bao đựng rác trường học tiện lợi 3 màu size trung 55x65",1,0,visible,,"An toàn, tiện lợi, tiết kiệm tối ưu.Đáy túi chắc chắn, chống rò rỉ nước, kín mùi.Giữa các túi có đường gân rất dễ dàng xé túi riêng để sử dụng.Thích hợp cho dùng trong văn phòng, hộ gia đình, nhà hàng...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,99000,99000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/bf/22/9b/b1bae3c81781b09554e3c402d4ed7256.jpg,,,,,,,,,0
277557820,simple,1736250950492,"Đui Đèn Cảm Biến Chuyển Động Tự Bật Tắt E27, Đuôi Đèn Xoáy Cảm Ứng Radar Tiết Kiệm Điện - HÀNG CHÍNH HÃNG MINIIN",1,0,visible,,"Đui Đèn Cảm Biến Chuyển Động Tự Bật Tắt E27, Đuôi Đèn Xoáy Cảm Ứng Radar Tiết Kiệm ĐiệnĐui Đèn Cảm Biến Chuyển Động Tự Bật Tắt E27 là một giải pháp chiếu sáng thông minh giúp bạn tiết kiệm điện năng...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,69000,69000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/58/28/f0/9c058f3f770843c114a3870cb39a4723.png,,,,,,,,,0
58804365,simple,2155951497244,Dụng cụ băm rau củ quả Lock&Lock Quick Chopper,1,0,visible,,"Lực băm nghiền mạnh nhờ hoạt động bằng phương pháp xoay và ba lưỡi dao bằng thép không gỉ.Nếu bạn kéo thanh kéo nhiều lần, ba lưỡi dao sẽ quay nhanh và băm đều rau củ.Lưỡi dao bằng thép không gỉ k...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,98000,180000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/bc/ba/b7/e77b366797deb128ef9f4678aa7c259a.jpg,,,,,,,,,0
275332043,simple,4277620296877,Băng Keo Chống Thấm Nước Butyl Dán Mái Tôn Chống Dột Vá Đường Ống Tường Sửa Chữa Nhà Cửa Siêu Dính,1,0,visible,,"Băng Keo Chống Thấm Nước chuyên dụng được cán một lớp keo cao su butyl đặc dày, tính liên kết cực cao, không thấm nước, khi đã dính không thể kéo trở lại trạng thái bình thường - Sản phẩm có khả năng ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,69000,119000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/7b/5a/77/57630e0a29753cd5f37c99f193b992b0.jpeg,,,,,,,,,0
276559870,simple,4788187665782,Combo 300 Túi Lọc Rác cho bồn rửa chén bát – Combo 300 Túi Lưới Lọc Rác Giúp Ngăn Chặn Tắc Đường Ống Tiện Lợi,1,0,visible,,"Mô tả sản phẩmMặc dù có trang bị lưới lọc rác bằng inox, nhưng lọc rác đi theo bộ của bồn rửa bát chỉ giữ được rác lớn. Còn một số thành phần vẫn có thể len lỏi qua các mắt lưới, và có thể bất kì ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,100000,100000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/85/46/d5/87546d202e7199e6ee21ba9595a6a4fb.jpg,,,,,,,,,0
276611590,simple,9026220833444,"Kệ Giày Inox 5 Tầng Có Vách Ngăn Chắn Bụi, Giá Inox Để Giày Dép 4 - 5 Tầng Có Nắp Đậy, Tủ Giày Thế Hệ Mới - HÀNG CHÍNH HÃNG MINIIN",1,0,visible,,"Kệ Giày Inox 5 Tầng Có Vách Ngăn Chắn Bụi, Giá Inox Để Giày Dép 4 - 5 Tầng Có Nắp Đậy, Tủ Giày Thế Hệ Mới - HÀNG CHÍNH HÃNG MINIIN Mô tả chi tiết sản phẩm giá để giày dép chống bụi:1. Thiết kế hiệ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,139000,139000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/63/05/18/1aa351ad7e3b97b921fcd3c93a5c6559.png,,,,,,,,,0
276440318,simple,4740910027546,"Bật Lửa Mồi Bếp Gas, Bếp Cồn An Toàn (Màu Sắc Ngẫu Nhiên) Dụng Cụ Mồi Lửa Cho Bếp Cồn, Bếp Gas Gia Đình, Quán Ăn",1,0,visible,,"Súng mồi lửa cho bếp gas, bếp cồn , bếp than nướng mực hoặc trong các bữa tiệc nướng ngoài trời và trong căn bếp của bạn. Với kiểu dáng nhỏ gọn, dễ dàng mang theo trong những chuyến du lịch, dã ngoại...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,19000,19000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/f4/5e/aa/7400c3eb5db2d86808d501258d5d9757.jpg,,,,,,,,,0
276901138,simple,7199084371229,"Viên tẩy sạch lồng máy giặt ,  hộp 12 viên  , khử mùi ,  khử nấm mốc giúp làm sạch quần áo , tăng tuổi thọ máy giặt phù hợp cho  tất cả máy giặt ",1,0,visible,,"-Viên tẩy sạch lồng máy giặt , hộp 12 viên , khử mùi , khử nấm mốc giúp làm sạch quần áo , tăng tuổi thọ máy giặt phù hợp cho tất cả máy giặt -Xuất xứ : Trung Quốc-Hộp 12 viên -Hạn sử dụng : 24 thá...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,79000,79000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/b6/b7/74/fee435835edd31ac1764c4ef89ad84e0.jpg,,,,,,,,,0
274789794,simple,5710739901437,Combo 30 Miếng Dán Chân Ghế Hình Tròn PaKaSa - Hàng chính hãng ,1,0,visible,,"Combo 30 Miếng Lót Chân Ghế Hình TrònMiếng dán chỉ giúp giảm độ rung lắc của bàn ghế, không gây xước sàn nhà, dùng để chêm chân ghế, chân bàn, chân giường trong những trường hợp sàn nhà không bằng phẳ...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,29000,50000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/86/e2/df/c8eea9a044fd896acebf054c137ebd25.jpg,,,,,,,,,0
249470879,simple,4176862629403,"Giày Bảo Hộ Lao Động Nam Thể Thao US ARMY (GUYISA 105) Cao Cấp, Chống Thấm Nước Và Trơn Trượt, Giày Chống Đinh Tiêu Chuẩn Châu Âu -HÀNG CHÍNH HÃNG",1,0,visible,,CAM KẾT CỦA USARMY:BẢNG SIZE CHUẨN THEO SỐ ĐO NGƯỜI VIỆT NAM.HOÀN 100% GIÁ TRỊ ĐƠN HÀNG NẾU KHÔNG GIỐNG MÔ TẢHỖ TRỢ MIỄN PHÍ ĐỔI - TRẢ SẢN PHẨM MỌI TRƯỜNG HỢP.Shop US ARMY chuyên phân phối các mẫ...,,2025-12-03,taxable,,1,,,no,no,,,,,1,,898000,898000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/e5/d4/ca/5d0ab2e479eb78a8be19384c66d537f9.jpg,,,,,,,,,0
253629724,simple,4047949517202,Ổ cắm Điện Quang ECO 4SBW (4 lỗ 4 công tắc),1,0,visible,,"Ổ cắm Điện Quang ECO 4SBW (4 lỗ 4 công tắc)1/ ĐIỂM ĐẶC BIỆT SẢN PHẨM:Vỏ nhựa ABS chịu nhiệt. Thiết kế kiểu dáng hiện đại, dễ lắp đặt.Chân cắm Ø4,8 mm giúp tiếp xúc tốt với lỗ cắm.Breaker tự động...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,141500,141500,,,,https://salt.tikicdn.com/cache/750x750/ts/product/fe/01/89/a9e71384a36a3e0c789e64c52afea324.png,,,,,,,,,0
246193244,simple,9134464690844,Cốc Giữ Nhiệt Ly Giữ Nhiệt Inox 304 Có Ống Hút Ly Uống Coffee 600ml,1,0,visible,,"Thông tin sản phẩm:- Chất liệu: inox 304 chống gỉ, đảm bảo an toàn khi sử dụng hàng ngày.- Nắp nhựa PP chịu nhiệt có gioăng cao su chống tràn hiệu quả.- Dung tích: 600ml - Trọng lượng: 250g, rất...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,79000,95000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/2b/be/d3/a5afaa5047593630459c6433be3bb00c.jpg,,,,,,,,,0
197633618,simple,6968640974185,"Giá Treo Bàn Chải Đánh Răng, Lấy Kem Đánh Răng Tự Động, Lưu Trữ Vật Dụng Ngăn Nắp - Tặng Kèm 4 Cốc Và Miếng Dán Tường - Chính Hãng",1,0,visible,,"Thông tin chi tiết sản phẩm: Giá Treo Bàn Chải Đánh Răng, Lấy Kem Đánh Răng Tự Động, Lưu Trữ Vật Dụng Ngăn Nắp - Tặng Kèm 4 Cốc Và Miếng Dán TườngThương hiệu: LILAHOMEKích thước đóng gói: 32x12x15c...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,149000,179000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/65/8c/90/b5b7153c9af69320d66ccc7379953bf7.png,,,,,,,,,0
215225087,simple,6078828428927,"Set 2 Miếng Dán Bulong Ốc Vít, Treo Kệ, Treo Tranh Không Khoan Tường",1,0,visible,,"Set 2 Miếng Dán Bulong Ốc Vít, Treo Kệ, Treo Tranh Không Khoan Tường Đóng gói:  2 miếng dán vít️ Tính năng Miếng dán ốc vít có khả năng thay thế các loại vít khoan tường thông thường.  Sử dụng để tr...",,2025-12-03,taxable,,1,,,no,no,,,,,1,,23750,25000,,,,https://salt.tikicdn.com/cache/750x750/ts/product/5a/ea/3d/e1591fa0e5ff73a6b14739f81200ea0a.jpg,,,,,,,,,0
